"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17508","Native 5",5,"spillover","rp",1,295,-0.5,"spillover rp",0,295,0.5,-0.5
"17509","Native 5",19,"spillover","rp",3,308,-0.5,"spillover rp",0,308,0.5,0.5
"17510","Native 5",1,"spillover","rp",1,372,-0.5,"spillover rp",0,372,0.5,-0.5
"17512","Native 6",21,"spillover","rp",2,272,-0.5,"spillover rp",0,272,-0.5,-0.5
"17515","Native 6",15,"spillover","rp",4,417,-0.5,"spillover rp",0,417,-0.5,0.5
"17516","Native 6",6,"spillover","rp",3,383,-0.5,"spillover rp",0,383,0.5,0.5
"17518","Native 6",19,"spillover","rp",4,1242,-0.5,"spillover rp",0,1242,-0.5,0.5
"17526","Native 6",10,"spillover","rp",3,426,-0.5,"spillover rp",0,426,0.5,0.5
"17528","Native 6",24,"spillover","rp",1,764,-0.5,"spillover rp",0,764,0.5,-0.5
"17529","Native 6",5,"spillover","rp",2,579,-0.5,"spillover rp",0,579,-0.5,-0.5
"17530","Native 6",2,"spillover","rp",3,140,-0.5,"spillover rp",0,140,0.5,0.5
"17531","Native 6",14,"spillover","rp",3,949,-0.5,"spillover rp",0,949,0.5,0.5
"17534","Native 6",18,"spillover","rp",3,280,-0.5,"spillover rp",0,280,0.5,0.5
"17536","Native 6",7,"spillover","rp",4,660,-0.5,"spillover rp",0,660,-0.5,0.5
"17538","Native 6",17,"spillover","rp",2,188,-0.5,"spillover rp",0,188,-0.5,-0.5
"17539","Native 6",23,"spillover","rp",4,350,-0.5,"spillover rp",0,350,-0.5,0.5
"17540","Native 6",8,"spillover","rp",1,365,-0.5,"spillover rp",0,365,0.5,-0.5
"17544","Native 6",3,"spillover","rp",4,650,-0.5,"spillover rp",0,650,-0.5,0.5
"17545","Native 6",20,"spillover","rp",1,895,-0.5,"spillover rp",0,895,0.5,-0.5
"17546","Native 6",16,"spillover","rp",1,174,-0.5,"spillover rp",0,174,0.5,-0.5
"17548","Native 6",4,"spillover","rp",1,376,-0.5,"spillover rp",0,376,0.5,-0.5
"17549","Native 6",13,"spillover","rp",2,330,-0.5,"spillover rp",0,330,-0.5,-0.5
"17550","Native 6",9,"spillover","rp",2,868,-0.5,"spillover rp",0,868,-0.5,-0.5
"17554","Native 6",22,"spillover","rp",3,293,-0.5,"spillover rp",0,293,0.5,0.5
"17555","Native 6",11,"spillover","rp",4,199,-0.5,"spillover rp",0,199,-0.5,0.5
"17557","Native 6",1,"spillover","rp",2,1162,-0.5,"spillover rp",0,1162,-0.5,-0.5
"17559","Native 6",12,"spillover","rp",1,390,-0.5,"spillover rp",0,390,0.5,-0.5
"17563","Native 7",20,"spillover","rp",2,650,-0.5,"spillover rp",0,650,-0.5,-0.5
"17564","Native 7",3,"spillover","rp",1,563,-0.5,"spillover rp",0,563,0.5,-0.5
"17566","Native 7",9,"spillover","rp",3,156,-0.5,"spillover rp",0,156,0.5,0.5
"17567","Native 7",1,"spillover","rp",3,368,-0.5,"spillover rp",0,368,0.5,0.5
"17568","Native 7",7,"spillover","rp",1,289,-0.5,"spillover rp",0,289,0.5,-0.5
