"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"9834","Native 5",1,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"9836","Native 6",21,"disamb","rp",2,284,-0.5,"disamb rp",0,284,-0.5,-0.5
"9839","Native 6",15,"disamb","rp",4,163,-0.5,"disamb rp",0,163,-0.5,0.5
"9840","Native 6",6,"disamb","rp",3,574,-0.5,"disamb rp",0,574,0.5,0.5
"9842","Native 6",19,"disamb","rp",4,4344,-0.5,"disamb rp",0,4344,-0.5,0.5
"9850","Native 6",10,"disamb","rp",3,1899,-0.5,"disamb rp",0,1899,0.5,0.5
"9852","Native 6",24,"disamb","rp",1,294,-0.5,"disamb rp",0,294,0.5,-0.5
"9853","Native 6",5,"disamb","rp",2,601,-0.5,"disamb rp",0,601,-0.5,-0.5
"9854","Native 6",2,"disamb","rp",3,485,-0.5,"disamb rp",0,485,0.5,0.5
"9855","Native 6",14,"disamb","rp",3,158,-0.5,"disamb rp",0,158,0.5,0.5
"9858","Native 6",18,"disamb","rp",3,199,-0.5,"disamb rp",0,199,0.5,0.5
"9860","Native 6",7,"disamb","rp",4,175,-0.5,"disamb rp",0,175,-0.5,0.5
"9862","Native 6",17,"disamb","rp",2,289,-0.5,"disamb rp",0,289,-0.5,-0.5
"9863","Native 6",23,"disamb","rp",4,167,-0.5,"disamb rp",0,167,-0.5,0.5
"9864","Native 6",8,"disamb","rp",1,1012,-0.5,"disamb rp",0,1012,0.5,-0.5
"9868","Native 6",3,"disamb","rp",4,218,-0.5,"disamb rp",0,218,-0.5,0.5
"9869","Native 6",20,"disamb","rp",1,404,-0.5,"disamb rp",0,404,0.5,-0.5
"9870","Native 6",16,"disamb","rp",1,173,-0.5,"disamb rp",0,173,0.5,-0.5
"9872","Native 6",4,"disamb","rp",1,187,-0.5,"disamb rp",0,187,0.5,-0.5
"9873","Native 6",13,"disamb","rp",2,231,-0.5,"disamb rp",0,231,-0.5,-0.5
"9874","Native 6",9,"disamb","rp",2,181,-0.5,"disamb rp",0,181,-0.5,-0.5
"9878","Native 6",22,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"9879","Native 6",11,"disamb","rp",4,180,-0.5,"disamb rp",0,180,-0.5,0.5
"9881","Native 6",1,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"9883","Native 6",12,"disamb","rp",1,164,-0.5,"disamb rp",0,164,0.5,-0.5
"9887","Native 7",20,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"9888","Native 7",3,"disamb","rp",1,587,-0.5,"disamb rp",0,587,0.5,-0.5
"9890","Native 7",9,"disamb","rp",3,187,-0.5,"disamb rp",0,187,0.5,0.5
"9891","Native 7",1,"disamb","rp",3,152,-0.5,"disamb rp",0,152,0.5,0.5
"9892","Native 7",7,"disamb","rp",1,1326,-0.5,"disamb rp",0,1326,0.5,-0.5
"9898","Native 7",15,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"9900","Native 7",12,"disamb","rp",2,271,-0.5,"disamb rp",0,271,-0.5,-0.5
"9901","Native 7",24,"disamb","rp",2,731,-0.5,"disamb rp",0,731,-0.5,-0.5
"9904","Native 7",22,"disamb","rp",4,748,-0.5,"disamb rp",0,748,-0.5,0.5
"9905","Native 7",8,"disamb","rp",2,170,-0.5,"disamb rp",0,170,-0.5,-0.5
"9906","Native 7",6,"disamb","rp",4,191,-0.5,"disamb rp",0,191,-0.5,0.5
"9907","Native 7",16,"disamb","rp",2,207,-0.5,"disamb rp",0,207,-0.5,-0.5
"9910","Native 7",18,"disamb","rp",4,0,-0.5,"disamb rp",1,NA,-0.5,0.5
"9911","Native 7",2,"disamb","rp",4,129,-0.5,"disamb rp",0,129,-0.5,0.5
"9914","Native 7",11,"disamb","rp",1,666,-0.5,"disamb rp",0,666,0.5,-0.5
"9916","Native 7",14,"disamb","rp",4,232,-0.5,"disamb rp",0,232,-0.5,0.5
"9917","Native 7",13,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"9919","Native 7",5,"disamb","rp",3,139,-0.5,"disamb rp",0,139,0.5,0.5
"9921","Native 7",19,"disamb","rp",1,505,-0.5,"disamb rp",0,505,0.5,-0.5
"9925","Native 7",21,"disamb","rp",3,2296,-0.5,"disamb rp",0,2296,0.5,0.5
"9927","Native 7",23,"disamb","rp",1,891,-0.5,"disamb rp",0,891,0.5,-0.5
"9928","Native 7",4,"disamb","rp",2,551,-0.5,"disamb rp",0,551,-0.5,-0.5
"9929","Native 7",17,"disamb","rp",3,459,-0.5,"disamb rp",0,459,0.5,0.5
"9931","Native 7",10,"disamb","rp",4,324,-0.5,"disamb rp",0,324,-0.5,0.5
"9934","Native 8",10,"disamb","rp",1,161,-0.5,"disamb rp",0,161,0.5,-0.5
"9935","Native 8",6,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"9936","Native 8",9,"disamb","rp",4,153,-0.5,"disamb rp",0,153,-0.5,0.5
"9937","Native 8",12,"disamb","rp",3,174,-0.5,"disamb rp",0,174,0.5,0.5
"9938","Native 8",15,"disamb","rp",2,196,-0.5,"disamb rp",0,196,-0.5,-0.5
"9939","Native 8",8,"disamb","rp",3,173,-0.5,"disamb rp",0,173,0.5,0.5
"9945","Native 8",22,"disamb","rp",1,168,-0.5,"disamb rp",0,168,0.5,-0.5
"9947","Native 8",16,"disamb","rp",3,191,-0.5,"disamb rp",0,191,0.5,0.5
"9949","Native 8",18,"disamb","rp",1,150,-0.5,"disamb rp",0,150,0.5,-0.5
"9953","Native 8",4,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"9954","Native 8",17,"disamb","rp",4,0,-0.5,"disamb rp",1,NA,-0.5,0.5
"9955","Native 8",13,"disamb","rp",4,192,-0.5,"disamb rp",0,192,-0.5,0.5
"9956","Native 8",5,"disamb","rp",4,219,-0.5,"disamb rp",0,219,-0.5,0.5
"9959","Native 8",14,"disamb","rp",1,376,-0.5,"disamb rp",0,376,0.5,-0.5
"9961","Native 8",20,"disamb","rp",3,178,-0.5,"disamb rp",0,178,0.5,0.5
"9963","Native 8",7,"disamb","rp",2,138,-0.5,"disamb rp",0,138,-0.5,-0.5
"9964","Native 8",19,"disamb","rp",2,753,-0.5,"disamb rp",0,753,-0.5,-0.5
"9966","Native 8",11,"disamb","rp",2,178,-0.5,"disamb rp",0,178,-0.5,-0.5
"9967","Native 8",3,"disamb","rp",2,213,-0.5,"disamb rp",0,213,-0.5,-0.5
"9968","Native 8",23,"disamb","rp",2,169,-0.5,"disamb rp",0,169,-0.5,-0.5
"9974","Native 8",1,"disamb","rp",4,209,-0.5,"disamb rp",0,209,-0.5,0.5
"9976","Native 8",2,"disamb","rp",1,6294,-0.5,"disamb rp",0,6294,0.5,-0.5
"9977","Native 8",24,"disamb","rp",3,163,-0.5,"disamb rp",0,163,0.5,0.5
"9979","Native 8",21,"disamb","rp",4,0,-0.5,"disamb rp",1,NA,-0.5,0.5
"9980","Native 9",4,"disamb","rp",4,290,-0.5,"disamb rp",0,290,-0.5,0.5
"9986","Native 9",2,"disamb","rp",2,295,-0.5,"disamb rp",0,295,-0.5,-0.5
"9988","Native 9",19,"disamb","rp",3,1519,-0.5,"disamb rp",0,1519,0.5,0.5
"9989","Native 9",7,"disamb","rp",3,201,-0.5,"disamb rp",0,201,0.5,0.5
"9991","Native 9",14,"disamb","rp",2,142,-0.5,"disamb rp",0,142,-0.5,-0.5
"9993","Native 9",21,"disamb","rp",1,1051,-0.5,"disamb rp",0,1051,0.5,-0.5
"9996","Native 9",12,"disamb","rp",4,293,-0.5,"disamb rp",0,293,-0.5,0.5
"10000","Native 9",20,"disamb","rp",4,0,-0.5,"disamb rp",1,NA,-0.5,0.5
"10001","Native 9",23,"disamb","rp",3,334,-0.5,"disamb rp",0,334,0.5,0.5
"10002","Native 9",24,"disamb","rp",4,478,-0.5,"disamb rp",0,478,-0.5,0.5
"10004","Native 9",1,"disamb","rp",1,616,-0.5,"disamb rp",0,616,0.5,-0.5
"10005","Native 9",22,"disamb","rp",2,709,-0.5,"disamb rp",0,709,-0.5,-0.5
"10006","Native 9",5,"disamb","rp",1,382,-0.5,"disamb rp",0,382,0.5,-0.5
"10011","Native 9",18,"disamb","rp",2,180,-0.5,"disamb rp",0,180,-0.5,-0.5
"10012","Native 9",8,"disamb","rp",4,788,-0.5,"disamb rp",0,788,-0.5,0.5
"10016","Native 9",3,"disamb","rp",3,285,-0.5,"disamb rp",0,285,0.5,0.5
"10017","Native 9",13,"disamb","rp",1,227,-0.5,"disamb rp",0,227,0.5,-0.5
"10019","Native 9",11,"disamb","rp",3,974,-0.5,"disamb rp",0,974,0.5,0.5
"10022","Native 9",9,"disamb","rp",1,1112,-0.5,"disamb rp",0,1112,0.5,-0.5
"10023","Native 9",16,"disamb","rp",4,526,-0.5,"disamb rp",0,526,-0.5,0.5
"10024","Native 9",15,"disamb","rp",3,210,-0.5,"disamb rp",0,210,0.5,0.5
