"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15539","Native 4",13,"continuation","rp",4,382,-0.5,"continuation rp",0,382,-0.5,0.5
"15540","Native 4",6,"continuation","rp",1,442,-0.5,"continuation rp",0,442,0.5,-0.5
"15541","Native 4",24,"continuation","rp",3,172,-0.5,"continuation rp",0,172,0.5,0.5
"15543","Native 4",15,"continuation","rp",2,1067,-0.5,"continuation rp",0,1067,-0.5,-0.5
"15545","Native 5",13,"continuation","rp",1,248,-0.5,"continuation rp",0,248,0.5,-0.5
"15546","Native 5",6,"continuation","rp",2,241,-0.5,"continuation rp",0,241,-0.5,-0.5
"15547","Native 5",21,"continuation","rp",1,196,-0.5,"continuation rp",0,196,0.5,-0.5
"15548","Native 5",24,"continuation","rp",4,268,-0.5,"continuation rp",0,268,-0.5,0.5
"15553","Native 5",11,"continuation","rp",3,150,-0.5,"continuation rp",0,150,0.5,0.5
"15554","Native 5",18,"continuation","rp",2,260,-0.5,"continuation rp",0,260,-0.5,-0.5
"15556","Native 5",16,"continuation","rp",4,142,-0.5,"continuation rp",0,142,-0.5,0.5
"15558","Native 5",7,"continuation","rp",3,194,-0.5,"continuation rp",0,194,0.5,0.5
"15565","Native 5",3,"continuation","rp",3,203,-0.5,"continuation rp",0,203,0.5,0.5
"15570","Native 5",14,"continuation","rp",2,297,-0.5,"continuation rp",0,297,-0.5,-0.5
"15571","Native 5",20,"continuation","rp",4,557,-0.5,"continuation rp",0,557,-0.5,0.5
"15572","Native 5",2,"continuation","rp",2,162,-0.5,"continuation rp",0,162,-0.5,-0.5
"15573","Native 5",8,"continuation","rp",4,228,-0.5,"continuation rp",0,228,-0.5,0.5
"15575","Native 5",15,"continuation","rp",3,486,-0.5,"continuation rp",0,486,0.5,0.5
"15578","Native 5",10,"continuation","rp",2,176,-0.5,"continuation rp",0,176,-0.5,-0.5
"15582","Native 5",23,"continuation","rp",3,251,-0.5,"continuation rp",0,251,0.5,0.5
"15583","Native 5",4,"continuation","rp",4,162,-0.5,"continuation rp",0,162,-0.5,0.5
"15585","Native 5",9,"continuation","rp",1,178,-0.5,"continuation rp",0,178,0.5,-0.5
"15586","Native 5",17,"continuation","rp",1,180,-0.5,"continuation rp",0,180,0.5,-0.5
"15587","Native 5",12,"continuation","rp",4,207,-0.5,"continuation rp",0,207,-0.5,0.5
"15588","Native 5",22,"continuation","rp",2,189,-0.5,"continuation rp",0,189,-0.5,-0.5
"15589","Native 5",5,"continuation","rp",1,158,-0.5,"continuation rp",0,158,0.5,-0.5
"15590","Native 5",19,"continuation","rp",3,178,-0.5,"continuation rp",0,178,0.5,0.5
"15591","Native 5",1,"continuation","rp",1,0,-0.5,"continuation rp",1,NA,0.5,-0.5
