"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"5994","Native 5",5,"continuation","fp",1,158,-0.5,"continuation fp",0,158,0.5,-0.5
"5995","Native 5",19,"continuation","fp",3,178,-0.5,"continuation fp",0,178,0.5,0.5
"5996","Native 5",1,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"5998","Native 6",21,"continuation","fp",2,385,-0.5,"continuation fp",0,385,-0.5,-0.5
"6001","Native 6",15,"continuation","fp",4,270,-0.5,"continuation fp",0,270,-0.5,0.5
"6002","Native 6",6,"continuation","fp",3,368,-0.5,"continuation fp",0,368,0.5,0.5
"6004","Native 6",19,"continuation","fp",4,356,-0.5,"continuation fp",0,356,-0.5,0.5
"6012","Native 6",10,"continuation","fp",3,276,-0.5,"continuation fp",0,276,0.5,0.5
"6014","Native 6",24,"continuation","fp",1,360,-0.5,"continuation fp",0,360,0.5,-0.5
"6015","Native 6",5,"continuation","fp",2,325,-0.5,"continuation fp",0,325,-0.5,-0.5
"6016","Native 6",2,"continuation","fp",3,296,-0.5,"continuation fp",0,296,0.5,0.5
"6017","Native 6",14,"continuation","fp",3,342,-0.5,"continuation fp",0,342,0.5,0.5
"6020","Native 6",18,"continuation","fp",3,224,-0.5,"continuation fp",0,224,0.5,0.5
"6022","Native 6",7,"continuation","fp",4,581,-0.5,"continuation fp",0,581,-0.5,0.5
"6024","Native 6",17,"continuation","fp",2,172,-0.5,"continuation fp",0,172,-0.5,-0.5
"6025","Native 6",23,"continuation","fp",4,256,-0.5,"continuation fp",0,256,-0.5,0.5
"6026","Native 6",8,"continuation","fp",1,204,-0.5,"continuation fp",0,204,0.5,-0.5
"6030","Native 6",3,"continuation","fp",4,349,-0.5,"continuation fp",0,349,-0.5,0.5
"6031","Native 6",20,"continuation","fp",1,199,-0.5,"continuation fp",0,199,0.5,-0.5
"6032","Native 6",16,"continuation","fp",1,223,-0.5,"continuation fp",0,223,0.5,-0.5
"6034","Native 6",4,"continuation","fp",1,199,-0.5,"continuation fp",0,199,0.5,-0.5
"6035","Native 6",13,"continuation","fp",2,174,-0.5,"continuation fp",0,174,-0.5,-0.5
"6036","Native 6",9,"continuation","fp",2,292,-0.5,"continuation fp",0,292,-0.5,-0.5
"6040","Native 6",22,"continuation","fp",3,167,-0.5,"continuation fp",0,167,0.5,0.5
"6041","Native 6",11,"continuation","fp",4,159,-0.5,"continuation fp",0,159,-0.5,0.5
"6043","Native 6",1,"continuation","fp",2,207,-0.5,"continuation fp",0,207,-0.5,-0.5
"6045","Native 6",12,"continuation","fp",1,228,-0.5,"continuation fp",0,228,0.5,-0.5
"6049","Native 7",20,"continuation","fp",2,224,-0.5,"continuation fp",0,224,-0.5,-0.5
"6050","Native 7",3,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6052","Native 7",9,"continuation","fp",3,113,-0.5,"continuation fp",0,113,0.5,0.5
"6053","Native 7",1,"continuation","fp",3,326,-0.5,"continuation fp",0,326,0.5,0.5
"6054","Native 7",7,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6060","Native 7",15,"continuation","fp",1,295,-0.5,"continuation fp",0,295,0.5,-0.5
"6062","Native 7",12,"continuation","fp",2,247,-0.5,"continuation fp",0,247,-0.5,-0.5
"6063","Native 7",24,"continuation","fp",2,163,-0.5,"continuation fp",0,163,-0.5,-0.5
"6066","Native 7",22,"continuation","fp",4,534,-0.5,"continuation fp",0,534,-0.5,0.5
"6067","Native 7",8,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6068","Native 7",6,"continuation","fp",4,584,-0.5,"continuation fp",0,584,-0.5,0.5
"6069","Native 7",16,"continuation","fp",2,106,-0.5,"continuation fp",0,106,-0.5,-0.5
"6072","Native 7",18,"continuation","fp",4,343,-0.5,"continuation fp",0,343,-0.5,0.5
"6073","Native 7",2,"continuation","fp",4,299,-0.5,"continuation fp",0,299,-0.5,0.5
"6076","Native 7",11,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6078","Native 7",14,"continuation","fp",4,428,-0.5,"continuation fp",0,428,-0.5,0.5
"6079","Native 7",13,"continuation","fp",3,123,-0.5,"continuation fp",0,123,0.5,0.5
"6081","Native 7",5,"continuation","fp",3,314,-0.5,"continuation fp",0,314,0.5,0.5
"6083","Native 7",19,"continuation","fp",1,132,-0.5,"continuation fp",0,132,0.5,-0.5
"6087","Native 7",21,"continuation","fp",3,239,-0.5,"continuation fp",0,239,0.5,0.5
"6089","Native 7",23,"continuation","fp",1,138,-0.5,"continuation fp",0,138,0.5,-0.5
"6090","Native 7",4,"continuation","fp",2,307,-0.5,"continuation fp",0,307,-0.5,-0.5
"6091","Native 7",17,"continuation","fp",3,431,-0.5,"continuation fp",0,431,0.5,0.5
"6093","Native 7",10,"continuation","fp",4,345,-0.5,"continuation fp",0,345,-0.5,0.5
"6096","Native 8",10,"continuation","fp",1,174,-0.5,"continuation fp",0,174,0.5,-0.5
"6097","Native 8",6,"continuation","fp",1,175,-0.5,"continuation fp",0,175,0.5,-0.5
"6098","Native 8",9,"continuation","fp",4,215,-0.5,"continuation fp",0,215,-0.5,0.5
"6099","Native 8",12,"continuation","fp",3,178,-0.5,"continuation fp",0,178,0.5,0.5
"6100","Native 8",15,"continuation","fp",2,160,-0.5,"continuation fp",0,160,-0.5,-0.5
"6101","Native 8",8,"continuation","fp",3,159,-0.5,"continuation fp",0,159,0.5,0.5
"6107","Native 8",22,"continuation","fp",1,291,-0.5,"continuation fp",0,291,0.5,-0.5
"6109","Native 8",16,"continuation","fp",3,235,-0.5,"continuation fp",0,235,0.5,0.5
"6111","Native 8",18,"continuation","fp",1,141,-0.5,"continuation fp",0,141,0.5,-0.5
"6115","Native 8",4,"continuation","fp",3,426,-0.5,"continuation fp",0,426,0.5,0.5
"6116","Native 8",17,"continuation","fp",4,189,-0.5,"continuation fp",0,189,-0.5,0.5
"6117","Native 8",13,"continuation","fp",4,378,-0.5,"continuation fp",0,378,-0.5,0.5
"6118","Native 8",5,"continuation","fp",4,408,-0.5,"continuation fp",0,408,-0.5,0.5
"6121","Native 8",14,"continuation","fp",1,245,-0.5,"continuation fp",0,245,0.5,-0.5
"6123","Native 8",20,"continuation","fp",3,335,-0.5,"continuation fp",0,335,0.5,0.5
"6125","Native 8",7,"continuation","fp",2,140,-0.5,"continuation fp",0,140,-0.5,-0.5
"6126","Native 8",19,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6128","Native 8",11,"continuation","fp",2,144,-0.5,"continuation fp",0,144,-0.5,-0.5
"6129","Native 8",3,"continuation","fp",2,124,-0.5,"continuation fp",0,124,-0.5,-0.5
"6130","Native 8",23,"continuation","fp",2,156,-0.5,"continuation fp",0,156,-0.5,-0.5
"6136","Native 8",1,"continuation","fp",4,644,-0.5,"continuation fp",0,644,-0.5,0.5
"6138","Native 8",2,"continuation","fp",1,264,-0.5,"continuation fp",0,264,0.5,-0.5
"6139","Native 8",24,"continuation","fp",3,0,-0.5,"continuation fp",1,NA,0.5,0.5
"6141","Native 8",21,"continuation","fp",4,168,-0.5,"continuation fp",0,168,-0.5,0.5
"6142","Native 9",4,"continuation","fp",4,259,-0.5,"continuation fp",0,259,-0.5,0.5
"6148","Native 9",2,"continuation","fp",2,337,-0.5,"continuation fp",0,337,-0.5,-0.5
"6150","Native 9",19,"continuation","fp",3,303,-0.5,"continuation fp",0,303,0.5,0.5
"6151","Native 9",7,"continuation","fp",3,178,-0.5,"continuation fp",0,178,0.5,0.5
"6153","Native 9",14,"continuation","fp",2,299,-0.5,"continuation fp",0,299,-0.5,-0.5
"6155","Native 9",21,"continuation","fp",1,223,-0.5,"continuation fp",0,223,0.5,-0.5
"6158","Native 9",12,"continuation","fp",4,344,-0.5,"continuation fp",0,344,-0.5,0.5
"6162","Native 9",20,"continuation","fp",4,520,-0.5,"continuation fp",0,520,-0.5,0.5
"6163","Native 9",23,"continuation","fp",3,395,-0.5,"continuation fp",0,395,0.5,0.5
"6164","Native 9",24,"continuation","fp",4,322,-0.5,"continuation fp",0,322,-0.5,0.5
"6166","Native 9",1,"continuation","fp",1,287,-0.5,"continuation fp",0,287,0.5,-0.5
"6167","Native 9",22,"continuation","fp",2,281,-0.5,"continuation fp",0,281,-0.5,-0.5
"6168","Native 9",5,"continuation","fp",1,149,-0.5,"continuation fp",0,149,0.5,-0.5
"6173","Native 9",18,"continuation","fp",2,190,-0.5,"continuation fp",0,190,-0.5,-0.5
"6174","Native 9",8,"continuation","fp",4,183,-0.5,"continuation fp",0,183,-0.5,0.5
"6178","Native 9",3,"continuation","fp",3,349,-0.5,"continuation fp",0,349,0.5,0.5
"6179","Native 9",13,"continuation","fp",1,290,-0.5,"continuation fp",0,290,0.5,-0.5
"6181","Native 9",11,"continuation","fp",3,467,-0.5,"continuation fp",0,467,0.5,0.5
"6184","Native 9",9,"continuation","fp",1,191,-0.5,"continuation fp",0,191,0.5,-0.5
"6185","Native 9",16,"continuation","fp",4,266,-0.5,"continuation fp",0,266,-0.5,0.5
"6186","Native 9",15,"continuation","fp",3,400,-0.5,"continuation fp",0,400,0.5,0.5
"6187","Native 9",6,"continuation","fp",2,346,-0.5,"continuation fp",0,346,-0.5,-0.5
"6188","Native 9",17,"continuation","fp",1,492,-0.5,"continuation fp",0,492,0.5,-0.5
"6189","Native 9",10,"continuation","fp",2,331,-0.5,"continuation fp",0,331,-0.5,-0.5
"6190","Native 10",20,"continuation","fp",1,117,-0.5,"continuation fp",0,117,0.5,-0.5
"6193","Native 10",11,"continuation","fp",4,604,-0.5,"continuation fp",0,604,-0.5,0.5
"6199","Native 10",9,"continuation","fp",2,207,-0.5,"continuation fp",0,207,-0.5,-0.5
"6201","Native 10",14,"continuation","fp",3,502,-0.5,"continuation fp",0,502,0.5,0.5
"6204","Native 10",19,"continuation","fp",4,347,-0.5,"continuation fp",0,347,-0.5,0.5
"6209","Native 10",10,"continuation","fp",3,750,-0.5,"continuation fp",0,750,0.5,0.5
"6210","Native 10",6,"continuation","fp",3,471,-0.5,"continuation fp",0,471,0.5,0.5
"6211","Native 10",22,"continuation","fp",3,603,-0.5,"continuation fp",0,603,0.5,0.5
"6212","Native 10",17,"continuation","fp",2,705,-0.5,"continuation fp",0,705,-0.5,-0.5
"6214","Native 10",18,"continuation","fp",3,169,-0.5,"continuation fp",0,169,0.5,0.5
"6215","Native 10",12,"continuation","fp",1,295,-0.5,"continuation fp",0,295,0.5,-0.5
"6216","Native 10",15,"continuation","fp",4,422,-0.5,"continuation fp",0,422,-0.5,0.5
"6217","Native 10",1,"continuation","fp",2,289,-0.5,"continuation fp",0,289,-0.5,-0.5
"6219","Native 10",4,"continuation","fp",1,294,-0.5,"continuation fp",0,294,0.5,-0.5
"6220","Native 10",21,"continuation","fp",2,258,-0.5,"continuation fp",0,258,-0.5,-0.5
"6224","Native 10",3,"continuation","fp",4,223,-0.5,"continuation fp",0,223,-0.5,0.5
"6226","Native 10",23,"continuation","fp",4,363,-0.5,"continuation fp",0,363,-0.5,0.5
"6227","Native 10",5,"continuation","fp",2,277,-0.5,"continuation fp",0,277,-0.5,-0.5
"6228","Native 10",24,"continuation","fp",1,211,-0.5,"continuation fp",0,211,0.5,-0.5
"6230","Native 10",16,"continuation","fp",1,305,-0.5,"continuation fp",0,305,0.5,-0.5
"6231","Native 10",7,"continuation","fp",4,239,-0.5,"continuation fp",0,239,-0.5,0.5
"6235","Native 10",2,"continuation","fp",3,557,-0.5,"continuation fp",0,557,0.5,0.5
"6236","Native 10",8,"continuation","fp",1,237,-0.5,"continuation fp",0,237,0.5,-0.5
"6237","Native 10",13,"continuation","fp",2,466,-0.5,"continuation fp",0,466,-0.5,-0.5
"6240","Native 11",12,"continuation","fp",2,237,-0.5,"continuation fp",0,237,-0.5,-0.5
"6241","Native 11",23,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6242","Native 11",18,"continuation","fp",4,528,-0.5,"continuation fp",0,528,-0.5,0.5
"6243","Native 11",21,"continuation","fp",3,208,-0.5,"continuation fp",0,208,0.5,0.5
"6244","Native 11",13,"continuation","fp",3,393,-0.5,"continuation fp",0,393,0.5,0.5
"6245","Native 11",8,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6249","Native 11",19,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6253","Native 11",3,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6260","Native 11",4,"continuation","fp",2,268,-0.5,"continuation fp",0,268,-0.5,-0.5
"6264","Native 11",22,"continuation","fp",4,370,-0.5,"continuation fp",0,370,-0.5,0.5
"6265","Native 11",11,"continuation","fp",1,344,-0.5,"continuation fp",0,344,0.5,-0.5
"6266","Native 11",6,"continuation","fp",4,415,-0.5,"continuation fp",0,415,-0.5,0.5
"6267","Native 11",17,"continuation","fp",3,166,-0.5,"continuation fp",0,166,0.5,0.5
"6269","Native 11",7,"continuation","fp",1,183,-0.5,"continuation fp",0,183,0.5,-0.5
"6270","Native 11",24,"continuation","fp",2,304,-0.5,"continuation fp",0,304,-0.5,-0.5
"6271","Native 11",15,"continuation","fp",1,0,-0.5,"continuation fp",1,NA,0.5,-0.5
"6273","Native 11",9,"continuation","fp",3,232,-0.5,"continuation fp",0,232,0.5,0.5
"6275","Native 11",5,"continuation","fp",3,372,-0.5,"continuation fp",0,372,0.5,0.5
"6276","Native 11",16,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6278","Native 11",1,"continuation","fp",3,0,-0.5,"continuation fp",1,NA,0.5,0.5
"6279","Native 11",2,"continuation","fp",4,0,-0.5,"continuation fp",1,NA,-0.5,0.5
"6280","Native 11",10,"continuation","fp",4,0,-0.5,"continuation fp",1,NA,-0.5,0.5
"6282","Native 11",14,"continuation","fp",4,0,-0.5,"continuation fp",1,NA,-0.5,0.5
"6283","Native 11",20,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6286","Native 12",18,"continuation","fp",3,261,-0.5,"continuation fp",0,261,0.5,0.5
"6287","Native 12",7,"continuation","fp",4,211,-0.5,"continuation fp",0,211,-0.5,0.5
"6291","Native 12",8,"continuation","fp",1,192,-0.5,"continuation fp",0,192,0.5,-0.5
"6293","Native 12",10,"continuation","fp",3,198,-0.5,"continuation fp",0,198,0.5,0.5
"6298","Native 12",22,"continuation","fp",3,322,-0.5,"continuation fp",0,322,0.5,0.5
"6299","Native 12",4,"continuation","fp",1,174,-0.5,"continuation fp",0,174,0.5,-0.5
"6303","Native 12",23,"continuation","fp",4,291,-0.5,"continuation fp",0,291,-0.5,0.5
"6305","Native 12",3,"continuation","fp",4,276,-0.5,"continuation fp",0,276,-0.5,0.5
"6306","Native 12",17,"continuation","fp",2,523,-0.5,"continuation fp",0,523,-0.5,-0.5
"6307","Native 12",13,"continuation","fp",2,192,-0.5,"continuation fp",0,192,-0.5,-0.5
"6308","Native 12",15,"continuation","fp",4,210,-0.5,"continuation fp",0,210,-0.5,0.5
"6309","Native 12",5,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6314","Native 12",1,"continuation","fp",2,345,-0.5,"continuation fp",0,345,-0.5,-0.5
"6315","Native 12",2,"continuation","fp",3,246,-0.5,"continuation fp",0,246,0.5,0.5
"6318","Native 12",20,"continuation","fp",1,172,-0.5,"continuation fp",0,172,0.5,-0.5
"6320","Native 12",24,"continuation","fp",1,190,-0.5,"continuation fp",0,190,0.5,-0.5
"6322","Native 12",6,"continuation","fp",3,472,-0.5,"continuation fp",0,472,0.5,0.5
"6323","Native 12",19,"continuation","fp",4,465,-0.5,"continuation fp",0,465,-0.5,0.5
"6324","Native 12",21,"continuation","fp",2,0,-0.5,"continuation fp",1,NA,-0.5,-0.5
"6325","Native 12",12,"continuation","fp",1,222,-0.5,"continuation fp",0,222,0.5,-0.5
"6328","Native 12",16,"continuation","fp",1,161,-0.5,"continuation fp",0,161,0.5,-0.5
